Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds
1,74,34.25,0,0,0
1,200,50,0,0,0
1,116,39.5,0,0,0
0,0,25,0,1,1
1,200,50,0,0,0
1,113,39.125,1,0,0
1,139,42.375,0,2,0
1,40,30,2,0,0
1,165,45.625,1,2,0
0,0,25,0,1,0
1,19,27.375,0,0,0
1,53,31.625,0,1,1
0,0,25,0,0,0
0,0,25,0,1,0
1,148,43.5,0,2,0
1,94,36.75,0,0,0
1,92,36.5,0,2,0
1,130,41.25,0,1,0
1,62,32.75,0,2,0
1,2,25.25,1,2,1
1,164,45.5,0,1,0
1,68,33.5,0,1,0
1,83,35.375,0,1,0
1,96,37,0,1,0
1,54,31.75,2,0,0
1,15,26.875,0,1,0
1,116,39.5,0,1,0
1,78,34.75,0,0,1
1,116,39.5,0,1,0
1,37,29.625,2,0,0
1,173,46.625,0,1,0
1,57,32.125,1,2,0
1,69,33.625,1,0,0
1,65,33.125,0,1,0
1,77,34.625,1,0,0
1,91,36.375,0,2,0
1,11,26.375,0,0,0
1,134,41.75,0,0,0
1,118,39.75,0,1,0
1,133,41.625,0,0,0
1,80,35,0,2,1
1,110,38.75,0,1,0
1,74,34.25,0,1,0
1,71,33.875,0,1,0
1,103,37.875,2,0,0
0,0,25,0,0,0
1,134,41.75,0,0,0
1,37,29.625,1,0,0
1,125,40.625,0,0,0
0,0,25,0,1,0
1,62,32.75,0,2,0
1,130,41.25,2,1,1
1,34,29.25,0,2,0
1,64,33,2,0,0
1,138,42.25,1,1,0
0,0,25,0,0,0
0,0,25,0,1,0
1,30,28.75,0,0,0
1,37,29.625,0,0,0
1,149,43.625,0,1,1
1,49,31.125,0,1,0
1,171,46.375,0,1,0
1,133,41.625,2,0,1
1,6,25.75,0,0,1
1,186,48.25,1,0,1
1,147,43.375,0,1,0
1,58,32.25,0,1,0
1,24,28,0,1,0
1,84,35.5,0,0,0
0,0,25,0,1,1
1,72,34,0,2,0
1,131,41.375,0,3,1
1,51,31.375,0,1,0
1,200,50,0,1,0
1,200,50,0,1,0
1,22,27.75,0,0,0
0,0,25,0,1,0
1,98,37.25,0,0,0
1,200,50,1,1,1
1,200,50,0,0,0
1,101,37.625,0,2,0
1,176,47,0,0,1
1,84,35.5,0,0,0
1,105,38.125,0,0,0
1,122,40.25,1,1,0
1,50,31.25,0,0,0
0,0,25,0,1,0
1,185,48.125,0,2,1
1,135,41.875,1,0,0
1,165,45.625,0,0,1
1,166,45.75,0,1,0
0,0,25,0,1,0
1,47,30.875,0,1,1
1,71,33.875,0,2,0
1,52,31.5,0,0,0
1,47,30.875,0,0,0
1,166,45.75,0,0,0
1,93,36.625,3,0,0
1,104,38,0,1,0
1,150,43.75,0,1,0
1,86,35.75,0,0,0
1,101,37.625,0,1,0
1,77,34.625,1,1,0
1,173,46.625,0,2,1
1,47,30.875,0,2,0
1,200,50,0,1,0
1,153,44.125,0,1,0
1,200,50,0,1,0
1,149,43.625,0,1,0
1,27,28.375,0,0,0
1,2,25.25,0,1,0
1,37,29.625,0,1,0
1,56,32,0,0,1
1,151,43.875,0,0,1
1,60,32.5,0,1,0
1,85,35.625,0,0,0
1,88,36,0,0,0
1,200,50,1,0,0
1,76,34.5,0,0,0
1,143,42.875,1,0,0
1,95,36.875,0,0,0
1,140,42.5,0,0,0
1,123,40.375,0,0,0
1,140,42.5,0,0,0
1,66,33.25,0,1,0
1,107,38.375,0,0,0
1,115,39.375,0,0,1
1,98,37.25,0,1,0
1,178,47.25,0,2,0
1,141,42.625,0,0,0
0,0,25,0,2,0
1,38,29.75,0,1,0
1,75,34.375,0,0,0
1,29,28.625,0,1,0
1,100,37.5,0,1,0
1,106,38.25,0,0,0
1,5,25.625,0,0,0
1,97,37.125,0,0,0
1,71,33.875,0,0,0
1,83,35.375,1,1,0
1,51,31.375,1,0,1
1,139,42.375,0,0,0
0,0,25,0,2,1
1,200,50,0,0,0
1,41,30.125,0,1,0
1,45,30.625,0,1,0
1,146,43.25,0,0,0
0,0,25,0,0,0
1,33,29.125,0,0,0
1,114,39.25,0,0,0
1,94,36.75,0,1,0
1,110,38.75,1,1,0
0,0,24.0625,1,0,0
1,48,31,0,1,0
1,90,36.25,0,0,0
1,106,38.25,1,2,0
1,138,42.25,0,0,0
1,169,46.125,1,0,0
1,4,25.5,0,0,0
1,107,38.375,1,1,0
0,0,25,0,0,0
1,91,36.375,0,1,0
1,87,35.875,0,1,0
1,44,30.5,0,0,1
1,71,33.875,0,0,1
1,139,42.375,0,2,0
1,27,28.375,2,0,0
1,115,39.375,0,0,0
1,115,39.375,0,1,0
1,70,33.75,0,0,0
1,48,31,1,0,0
1,114,39.25,1,1,1
1,133,41.625,0,1,0
1,157,44.625,0,0,0
1,78,34.75,0,0,0
1,169,46.125,0,1,0
1,58,32.25,0,1,0
1,118,39.75,0,0,1
1,36,29.5,1,0,0
1,177,47.125,0,0,0
1,100,37.5,0,1,1
0,0,25,0,0,0
1,33,29.125,2,0,0
1,47,30.875,0,0,0
1,65,33.125,0,1,0
1,90,36.25,0,1,0
1,180,47.5,0,0,0
1,60,32.5,0,1,0
1,53,31.625,1,0,1
1,20,27.5,2,1,0
1,103,37.875,0,1,1
0,0,25,0,0,1
1,93,36.625,0,1,0
1,158,44.75,2,0,0
1,192,49,0,2,0
1,47,30.875,2,0,0
1,23,27.875,0,1,0
1,3,25.375,0,0,0
0,0,25,0,1,0
1,36,29.5,1,2,0
1,125,40.625,0,0,0
1,2,25.25,0,1,0
1,90,36.25,0,1,0
1,200,50,0,0,0
1,29,28.625,0,1,1
1,59,32.375,0,1,0
1,147,43.375,1,0,0
1,200,50,0,1,0
1,41,30.125,0,0,0
1,84,35.5,0,1,1
1,192,49,0,0,0
1,71,33.875,0,0,1
1,70,33.75,0,0,0
1,147,43.375,0,0,0
0,0,25,0,1,1
0,0,25,0,0,0
1,187,48.375,0,0,0
1,41,30.125,0,1,0
1,40,30,0,0,0
1,89,36.125,0,0,0
1,71,33.875,0,1,0
1,51,31.375,0,1,0
1,45,30.625,0,1,0
1,50,31.25,0,0,0
1,130,41.25,0,0,1
1,49,31.125,0,0,1
1,126,40.75,3,2,0
1,66,33.25,1,0,1
1,99,37.375,1,1,1
1,61,32.625,1,1,0
1,142,42.75,2,0,0
1,122,40.25,0,0,0
1,149,43.625,0,2,0
0,0,25,0,0,0
1,121,40.125,0,0,0
1,47,30.875,2,1,0
1,110,38.75,0,2,0
1,34,29.25,0,0,0
1,125,40.625,1,0,0
0,0,25,1,0,0
1,133,41.625,0,0,0
1,139,42.375,0,0,0
1,192,49,0,0,0
1,6,25.75,1,0,0
1,92,36.5,1,0,0
1,22,27.75,2,1,0
1,106,38.25,0,0,0
1,56,32,1,1,0
1,86,35.75,1,0,0
1,161,45.125,0,1,1
1,177,47.125,0,0,0
1,74,34.25,0,0,0
1,100,37.5,0,0,0
1,77,34.625,0,1,0
1,188,48.5,0,0,0
1,79,34.875,0,0,0
1,44,30.5,0,0,0
1,42,30.25,0,1,0
1,109,38.625,0,1,0
1,115,39.375,0,2,0
1,62,32.75,0,0,0
0,0,25,0,0,0
1,177,47.125,0,0,0
1,122,40.25,0,0,0
1,63,32.875,0,0,0
1,44,30.5,0,0,1
1,99,37.375,0,1,0
1,103,37.875,0,2,0
1,168,46,0,0,0
1,116,39.5,0,0,0
1,35,29.375,0,2,0
1,193,49.125,0,0,0
1,59,32.375,0,0,0
1,80,35,0,0,1
1,37,29.625,0,1,0
1,76,34.5,0,0,0
1,154,44.25,0,0,0
1,63,32.875,0,0,0
1,119,39.875,0,1,0
1,194,49.25,0,0,0
1,126,40.75,0,0,0
1,147,43.375,0,0,1
1,23,27.875,0,0,0
1,94,36.75,0,2,1
1,167,45.875,0,1,1
1,52,31.5,1,0,1
1,136,42,0,0,0
0,0,25,0,0,0
0,0,23.375,0,0,0
1,133,41.625,0,0,1
1,14,26.75,3,2,0
0,0,25,0,0,0
1,23,27.875,0,1,0
1,98,37.25,0,0,0
0,0,25,0,0,0
1,144,43,2,0,0
1,106,38.25,0,0,0
0,0,25,0,1,1
0,0,25,0,1,0
1,50,31.25,0,1,0
1,139,42.375,1,1,0
1,110,38.75,0,0,0
1,183,47.875,0,1,0
1,150,43.75,1,1,0
1,144,43,0,0,0
1,127,40.875,0,2,0
1,185,48.125,0,1,0
1,180,47.5,0,0,0
1,18,27.25,1,1,0
1,74,34.25,0,1,0
1,125,40.625,2,2,0
1,154,44.25,0,0,0
1,82,35.25,0,1,0
1,200,50,0,0,2
1,9,26.125,0,2,0
1,112,39,0,1,0
1,103,37.875,0,0,0
0,0,25,0,1,0
1,192,49,0,0,0
1,96,37,0,0,0
1,114,39.25,0,0,0
1,92,36.5,0,1,0
1,146,43.25,0,0,0
0,0,25,0,0,0
1,101,37.625,0,1,0
1,137,42.125,0,0,1
1,58,32.25,0,1,0
1,130,41.25,0,2,0
0,0,25,0,0,0
1,56,32,0,0,0
1,135,41.875,0,0,0
1,70,33.75,0,0,0
1,179,47.375,0,0,0
1,15,26.875,0,1,0
0,0,25,0,1,0
1,108,38.5,0,0,0
1,156,44.5,0,1,0
1,156,44.5,0,2,0
0,0,25,1,0,0
1,185,48.125,0,0,0
0,0,19.5,0,0,0
1,62,32.75,0,1,0
1,200,50,0,1,0
1,111,38.875,0,0,0
1,67,33.375,1,0,0
1,91,36.375,0,0,0
1,106,38.25,0,0,0
1,171,46.375,0,0,0
1,81,35.125,0,0,0
1,151,43.875,0,2,0
1,76,34.5,0,0,1
1,130,41.25,0,0,0
1,147,43.375,0,2,0
1,118,39.75,0,1,0
1,105,38.125,1,1,0
1,92,36.5,0,1,0
1,170,46.25,0,0,0
1,192,49,0,0,0
1,71,33.875,0,0,0
1,200,50,1,1,0
1,109,38.625,0,0,1
1,78,34.75,0,0,0
1,60,32.5,0,1,0
1,95,36.875,0,1,1
1,90,36.25,0,2,0
1,7,25.875,0,0,0
1,103,37.875,1,1,0
1,104,38,0,0,0
1,131,41.375,0,0,1
1,122,40.25,0,0,0
1,52,31.5,0,0,0
1,95,36.875,0,1,0
1,83,35.375,0,0,0
0,0,25,2,0,0
1,146,43.25,0,0,0
1,115,39.375,0,0,0
1,128,41,1,0,0
0,0,25,0,0,0
1,76,34.5,2,0,0
1,147,43.375,0,0,0
1,200,50,1,1,0
1,79,34.875,0,1,0
1,4,25.5,0,1,0
1,43,30.375,0,1,1
1,168,46,0,0,0
1,176,47,0,2,0
1,95,36.875,1,1,0
1,58,32.25,0,0,0
1,39,29.875,0,0,0
1,46,30.75,0,1,0
1,71,33.875,0,0,0
1,117,39.625,0,0,0
1,13,26.625,0,1,0
1,200,50,1,0,0
1,66,33.25,0,1,0
1,22,27.75,0,0,0
1,94,36.75,0,0,0
1,100,37.5,2,0,0
1,200,50,0,0,0
1,93,36.625,0,0,0
1,105,38.125,0,1,0
1,102,37.75,0,1,0
1,120,40,0,0,0
1,90,36.25,0,0,1
1,114,39.25,0,1,0
1,196,49.5,0,0,0
1,49,31.125,0,1,0
1,176,47,0,1,0
1,168,46,0,1,0
1,200,50,0,0,0
1,51,31.375,0,0,0
1,54,31.75,0,1,0
1,99,37.375,1,0,0
1,200,50,0,0,0
1,90,36.25,1,1,0
1,69,33.625,0,0,0
1,55,31.875,0,0,0
1,118,39.75,0,0,0
0,0,25,0,1,0
1,162,45.25,0,1,0
1,119,39.875,0,1,0
1,104,38,0,1,0
1,112,39,0,1,0
1,46,30.75,0,1,0
1,62,32.75,0,1,0
1,53,31.625,0,1,0
1,200,50,0,1,0
1,184,48,1,0,0
1,148,43.5,0,0,0
1,124,40.5,0,1,0
1,4,25.5,0,2,0
1,176,47,0,0,0
1,33,29.125,0,1,0
1,118,39.75,0,1,1
0,0,25,0,1,0
1,132,41.5,0,1,0
1,111,38.875,1,0,1
1,101,37.625,0,0,0
1,168,46,0,0,0
1,178,47.25,0,0,0
1,96,37,1,0,0
1,136,42,0,1,0
1,42,30.25,2,1,0
0,0,25,0,1,1
1,69,33.625,1,1,1
1,33,29.125,0,0,0
1,36,29.5,0,1,0
1,47,30.875,0,1,0
1,90,36.25,0,0,0
1,113,39.125,2,0,1
1,116,39.5,0,0,0
1,183,47.875,1,0,0
0,0,25,0,0,0
0,0,25,0,1,0
1,194,49.25,0,0,0
1,16,27,0,1,1
1,184,48,0,1,0
1,129,41.125,0,0,1
1,150,43.75,0,2,0
1,200,50,0,1,0
1,122,40.25,0,0,0
1,99,37.375,1,0,1
1,98,37.25,1,0,0
1,98,37.25,0,0,1
1,35,29.375,1,0,0
1,123,40.375,0,0,1
1,62,32.75,1,0,0
1,83,35.375,1,0,2
0,0,25,0,0,0
1,84,35.5,1,0,1
1,103,37.875,0,1,0
1,119,39.875,0,1,0
0,0,25,0,0,0
1,29,28.625,0,2,0
1,82,35.25,0,0,0
0,0,25,0,1,0
1,24,28,0,2,2
1,24,28,0,0,0
1,12,26.5,0,0,1
1,123,40.375,0,0,0
1,166,45.75,0,0,0
1,56,32,0,1,0
0,0,25,0,0,0
1,144,43,0,1,0
1,73,34.125,1,0,1
0,0,25,0,0,0
1,108,38.5,0,0,0
1,12,26.5,0,0,0
1,200,50,0,0,0
1,101,37.625,0,0,0
1,31,28.875,0,1,0
1,37,29.625,1,0,0
0,0,25,0,1,0
1,112,39,0,0,0
1,192,49,2,0,0
1,23,27.875,0,2,0
1,73,34.125,0,1,0
1,111,38.875,2,1,0
1,183,47.875,0,0,0
1,163,45.375,0,2,1
1,48,31,0,0,0
1,138,42.25,1,1,0
1,100,37.5,0,1,0
1,12,26.5,0,0,0
1,168,46,2,0,0
1,61,32.625,0,1,0
0,0,25,0,0,1
1,29,28.625,0,2,0
1,105,38.125,0,0,0
1,37,29.625,1,1,0
1,6,25.75,0,2,0
1,92,36.5,0,0,0
1,145,43.125,0,0,0
1,124,40.5,0,0,1
1,77,34.625,0,0,0
1,184,48,0,0,1
1,106,38.25,0,0,0
1,163,45.375,0,0,0
1,56,32,2,1,0
1,25,28.125,0,0,0
1,92,36.5,1,0,0
1,200,50,0,0,0
1,6,25.75,0,1,0
1,121,40.125,0,0,1
1,99,37.375,0,1,0
1,66,33.25,0,0,0
1,61,32.625,0,0,0
1,186,48.25,0,1,0
1,26,28.25,0,1,0
1,56,32,0,0,1
1,38,29.75,0,0,0
1,17,27.125,0,1,0
1,169,46.125,0,0,0
1,22,27.75,0,1,0
1,2,25.25,0,1,0
1,38,29.75,0,1,0
1,55,31.875,0,1,0
1,13,26.625,0,0,0
1,188,48.5,0,0,0
1,124,40.5,0,0,0
1,107,38.375,1,0,0
1,145,43.125,0,0,2
1,192,49,0,0,0
1,47,30.875,0,0,0
1,71,33.875,0,1,0
1,48,31,1,1,0
1,79,34.875,0,0,1
0,0,25,0,1,0
1,148,43.5,0,0,1
0,0,25,1,1,0
1,176,47,0,1,0
1,140,42.5,0,2,0
1,173,46.625,0,0,0
1,112,39,2,0,0
1,200,50,0,1,0
0,0,25,0,0,0
1,82,35.25,0,1,0
1,179,47.375,0,0,0
1,121,40.125,0,0,0
1,64,33,0,0,0
1,52,31.5,0,2,1
1,110,38.75,0,1,1
1,197,49.625,0,0,0
1,86,35.75,0,0,1
0,0,25,0,0,0
1,124,40.5,0,2,0
1,114,39.25,1,0,0
1,124,40.5,0,0,1
1,144,43,0,0,0
1,135,41.875,0,0,1
1,157,44.625,0,0,0
1,69,33.625,1,1,0
1,75,34.375,0,0,0
1,55,31.875,2,2,0
1,78,34.75,0,0,0
1,154,44.25,0,2,0
1,190,48.75,0,1,0
1,200,50,0,1,0
1,46,30.75,0,1,0
1,80,35,0,1,0
1,148,43.5,0,1,0
1,54,31.75,0,0,0
1,177,47.125,0,0,0
1,185,48.125,0,0,0
1,110,38.75,0,0,1
1,53,31.625,0,0,0
1,156,44.5,0,0,1
1,65,33.125,0,0,0
1,78,34.75,0,0,0
1,104,38,0,1,0
0,0,25,1,1,0
1,200,50,0,0,0
0,0,25,0,0,0
1,4,25.5,1,1,0
0,0,25,1,0,0
1,120,40,0,1,0
1,168,46,0,1,0
0,0,25,0,1,0
1,149,43.625,0,3,0
1,46,30.75,0,2,0
1,88,36,1,1,0
1,59,32.375,0,0,0
1,52,31.5,0,2,0
1,72,34,0,1,0
1,175,46.875,0,1,0
1,123,40.375,0,0,0
1,51,31.375,0,0,0
1,159,44.875,1,1,0
1,48,31,0,0,0
1,164,45.5,0,0,0
1,102,37.75,3,2,0
1,106,38.25,0,1,0
1,200,50,0,2,0
1,119,39.875,0,0,0
0,0,25,0,1,0
0,0,25,0,0,0
1,161,45.125,0,1,1
1,137,42.125,0,0,0
1,112,39,0,0,0
1,138,42.25,0,0,0
1,159,44.875,0,0,0
1,90,36.25,0,2,0
1,49,31.125,2,0,0
1,73,34.125,0,0,0
1,152,44,0,2,0
1,54,31.75,2,0,0
1,134,41.75,0,1,0
1,147,43.375,0,0,1
1,200,50,0,0,0
1,188,48.5,0,0,0
1,151,43.875,0,0,0
1,32,29,0,0,1
1,14,26.75,2,1,0
1,56,32,0,1,0
1,128,41,2,0,0
1,99,37.375,0,0,0
1,61,32.625,0,1,0
1,89,36.125,1,1,0
0,0,25,0,1,0
1,59,32.375,0,1,0
1,109,38.625,0,0,0
1,122,40.25,0,0,0
1,135,41.875,0,2,0
1,123,40.375,0,0,0
1,144,43,0,1,1
1,186,48.25,0,0,0
1,83,35.375,3,0,0
1,112,39,0,1,0
1,154,44.25,0,1,0
1,148,43.5,0,1,1
1,172,46.5,0,0,0
1,137,42.125,0,0,1
1,70,33.75,0,1,0
1,112,39,0,0,1
1,83,35.375,2,0,0
1,163,45.375,0,0,1
1,16,27,0,0,0
1,42,30.25,0,1,0
1,87,35.875,0,1,0
1,38,29.75,2,2,0
1,170,46.25,0,1,0
1,84,35.5,0,0,0
1,13,26.625,2,0,0
0,0,25,0,0,0
1,36,29.5,0,0,0
0,0,25,0,0,0
1,162,45.25,0,1,0
0,0,25,0,0,0
1,192,49,0,1,0
1,200,50,0,1,0
1,85,35.625,4,0,0
1,20,27.5,0,1,0
1,154,44.25,0,1,0
1,52,31.5,0,1,0
1,71,33.875,0,1,0
1,75,34.375,0,0,0
0,0,25,0,0,0
1,139,42.375,0,2,0
1,131,41.375,0,1,0
1,107,38.375,0,1,0
1,33,29.125,1,0,0
1,100,37.5,0,1,0
1,42,30.25,2,1,0
1,164,45.5,1,0,0
1,54,31.75,0,2,0
1,146,43.25,2,0,0
1,52,31.5,0,1,0
0,0,25,0,1,0
1,52,31.5,0,0,0
1,161,45.125,0,1,1
1,120,40,1,1,0
1,133,41.625,0,0,0
1,81,35.125,0,0,1
1,75,34.375,0,1,0
1,33,29.125,0,1,1
1,107,38.375,0,0,0
1,95,36.875,0,0,2
1,7,25.875,0,0,0
1,149,43.625,0,0,0
1,124,40.5,0,1,0
1,156,44.5,0,0,0
1,90,36.25,0,1,1
1,125,40.625,0,1,0
1,22,27.75,0,0,0
1,107,38.375,1,0,0
0,0,25,0,1,0
1,106,38.25,0,0,0
1,82,35.25,0,1,0
1,77,34.625,0,1,0
0,0,25,0,0,0
1,77,34.625,0,0,0
1,35,29.375,1,2,0
1,51,31.375,0,1,0
1,145,43.125,1,0,0
1,82,35.25,0,0,0
0,0,25,0,1,0
1,133,41.625,0,0,0
1,176,47,0,0,0
1,72,34,0,1,0
1,83,35.375,0,0,0
1,115,39.375,0,0,0
1,113,39.125,0,0,0
1,5,25.625,0,0,0
1,55,31.875,0,1,0
0,0,25,3,0,0
1,200,50,0,0,0
0,0,25,0,1,0
1,75,34.375,0,0,0
1,109,38.625,0,0,0
1,72,34,0,1,0
1,192,49,0,0,0
1,52,31.5,0,1,0
1,28,28.5,1,1,0
1,165,45.625,2,0,0
1,200,50,0,2,0
1,114,39.25,0,0,0
1,148,43.5,1,0,0
1,53,31.625,0,0,0
1,83,35.375,0,0,0
1,62,32.75,0,0,0
1,53,31.625,0,0,0
1,46,30.75,0,2,0
1,17,27.125,0,0,1
1,59,32.375,1,2,0
1,57,32.125,0,0,1
1,159,44.875,0,0,0
1,178,47.25,0,1,0
1,83,35.375,0,0,0
1,63,32.875,0,1,0
1,61,32.625,2,0,0
1,30,28.75,0,0,0
1,63,32.875,0,1,0
1,119,39.875,0,1,0
1,80,35,2,0,1
1,58,32.25,0,0,1
1,176,47,0,1,0
1,117,39.625,0,1,1
1,95,36.875,0,0,0
1,102,37.75,0,0,0
1,63,32.875,0,1,0
0,0,25,0,0,0
1,174,46.75,0,2,0
1,56,32,0,1,0
1,86,35.75,2,0,1
1,71,33.875,0,2,0
1,115,39.375,1,1,0
1,37,29.625,1,0,0
1,154,44.25,0,0,1
1,65,33.125,1,2,0
0,0,25,0,1,0
1,131,41.375,1,0,0
1,85,35.625,0,0,0
1,184,48,0,1,1
1,36,29.5,0,0,0
1,25,28.125,0,0,0
1,95,36.875,0,0,0
1,86,35.75,0,1,0
1,40,30,1,2,0
1,75,34.375,0,0,0
1,147,43.375,0,0,0
1,98,37.25,1,0,0
1,51,31.375,1,0,0
1,200,50,1,2,0
1,77,34.625,0,0,0
1,175,46.875,0,0,1
1,83,35.375,0,0,0
1,114,39.25,0,1,0
1,7,25.875,0,0,0
1,121,40.125,0,1,0
1,200,50,0,1,0
1,196,49.5,0,1,0
0,0,25,0,2,0
1,139,42.375,0,1,0
1,114,39.25,1,0,0
1,153,44.125,1,0,0
1,90,36.25,0,0,0
1,46,30.75,0,2,0
0,0,25,0,1,0
1,101,37.625,0,0,0
1,196,49.5,0,0,0
1,54,31.75,0,0,0
1,12,26.5,1,2,0
1,175,46.875,0,2,0
1,200,50,0,0,1
1,113,39.125,1,1,0
1,200,50,1,0,0
1,5,25.625,0,0,0
1,99,37.375,0,1,0
1,101,37.625,0,2,0
1,34,29.25,0,1,0
1,147,43.375,0,1,0
1,47,30.875,1,1,0
1,38,29.75,0,0,0
1,5,25.625,1,0,1
1,105,38.125,0,0,0
1,43,30.375,0,1,0
1,127,40.875,0,1,0
1,110,38.75,0,0,0
1,49,31.125,0,0,0
1,155,44.375,0,0,0
1,97,37.125,0,1,0
0,0,25,0,1,0
1,200,50,1,1,0
1,178,47.25,0,1,0
1,200,50,0,0,1
1,200,50,0,0,0
1,106,38.25,0,0,0
1,91,36.375,2,1,0
1,51,31.375,0,0,0
1,157,44.625,0,0,0
1,131,41.375,2,0,0
1,6,25.75,2,0,0
1,163,45.375,0,0,1
1,191,48.875,1,1,0
1,127,40.875,0,0,2
1,102,37.75,0,0,0
0,0,25,1,1,0
1,149,43.625,0,1,0
1,85,35.625,3,0,0
1,200,50,0,0,0
1,112,39,0,0,0
1,155,44.375,0,1,0
1,127,40.875,0,0,0
1,136,42,0,0,0
1,132,41.5,0,0,0
0,0,25,0,0,0
1,82,35.25,0,0,0
1,28,28.5,2,1,0
1,30,28.75,0,0,0
1,108,38.5,0,0,0
1,30,28.75,0,3,0
1,32,29,0,2,0
1,36,29.5,0,1,0
1,54,31.75,0,0,0
1,146,43.25,0,0,0
1,132,41.5,0,0,0
1,9,26.125,0,0,0
0,0,25,2,0,0
1,21,27.625,0,0,0
1,161,45.125,0,0,1
0,0,25,0,0,0
1,34,29.25,0,0,1
1,153,44.125,2,1,0
1,187,48.375,0,0,0
1,65,33.125,0,0,0
1,69,33.625,0,0,1
1,105,38.125,0,2,0
1,94,36.75,0,0,0
1,65,33.125,0,1,1
0,0,25,0,1,0
1,30,28.75,0,0,1
0,0,25,0,0,0
1,59,32.375,0,2,1
1,200,50,1,0,0
0,0,25,2,0,0
1,123,40.375,0,0,0
1,148,43.5,0,3,1
1,44,30.5,0,0,0
0,0,25,0,0,0
1,153,44.125,0,0,0
1,153,44.125,0,0,0
1,37,29.625,2,0,0
1,200,50,1,0,0
0,0,25,0,0,0
1,176,47,0,1,0
1,56,32,0,1,0
1,45,30.625,2,0,0
1,44,30.5,1,0,0
1,69,33.625,0,1,0
1,152,44,0,1,0
0,0,25,0,0,0
1,88,36,0,1,0
1,94,36.75,0,0,0
1,134,41.75,0,1,0
1,53,31.625,0,2,1
1,59,32.375,0,0,0
1,92,36.5,0,0,0
0,0,25,0,0,0
1,185,48.125,0,1,1
0,0,25,0,1,0
1,113,39.125,0,2,0
0,0,25,0,1,0
1,69,33.625,0,1,0
1,49,31.125,0,0,0
1,187,48.375,0,0,0
1,82,35.25,0,1,0
1,91,36.375,2,0,0
1,149,43.625,1,0,0
1,70,33.75,1,0,0
1,20,27.5,0,1,0
1,112,39,0,1,0
0,0,25,0,0,0
1,24,28,0,0,0
1,60,32.5,0,0,1
1,121,40.125,0,0,0
1,69,33.625,1,0,0
1,117,39.625,1,0,0
1,73,34.125,0,0,0
1,38,29.75,1,1,0
1,138,42.25,0,1,0
1,74,34.25,0,1,0
1,121,40.125,0,1,0
1,122,40.25,0,2,0
1,40,30,1,1,0
0,0,25,1,1,0
1,101,37.625,0,0,0
1,53,31.625,2,0,0
1,200,50,0,0,0
1,107,38.375,0,0,0
1,42,30.25,1,0,0
0,0,25,0,1,0
1,86,35.75,0,1,0
1,82,35.25,1,0,0
0,0,25,0,0,0
0,0,19.375,0,0,0
1,32,29,0,1,0
0,0,25,0,0,0
1,138,42.25,0,1,0
1,34,29.25,0,0,0
1,164,45.5,0,0,0
1,59,32.375,0,0,1
1,145,43.125,1,1,0
1,111,38.875,0,0,0
1,164,45.5,1,1,0
1,139,42.375,0,0,0
1,52,31.5,0,0,0
1,52,31.5,0,0,0
1,197,49.625,1,0,0
1,78,34.75,0,1,0
1,117,39.625,0,1,0
1,26,28.25,0,0,0
1,124,40.5,0,0,0
1,110,38.75,2,1,0
1,38,29.75,0,1,0
1,115,39.375,0,0,0
1,36,29.5,0,0,0
1,89,36.125,0,0,0
1,83,35.375,1,1,0
1,8,26,2,1,0
1,125,40.625,0,1,0
1,33,29.125,0,0,0
1,154,44.25,0,2,1
1,164,45.5,0,0,0
1,84,35.5,0,0,1
1,76,34.5,0,1,0
1,31,28.875,0,0,0
1,18,27.25,0,2,1
1,87,35.875,1,0,0
1,188,48.5,0,0,0
1,187,48.375,0,2,0
1,68,33.5,0,0,1
1,152,44,0,2,0
1,49,31.125,0,1,0
1,82,35.25,1,1,0
1,146,43.25,2,1,0
0,0,25,0,0,0
1,36,29.5,0,1,0
