Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds
0,0,21.25,0,0,0
1,83,35.375,0,0,0
0,0,24.3125,0,0,0
1,95,36.875,0,1,0
0,0,18.5,0,0,0
0,0,17.25,0,0,0
0,0,11.625,0,0,0
0,0,21.4375,0,0,0
0,0,15.0625,0,0,0
0,0,16,0,0,0
0,0,24,0,0,0
0,0,13.125,0,0,0
1,126,40.75,0,1,2
0,0,8.1875,0,0,1
1,106,38.25,0,0,1
0,0,24.0625,0,1,0
1,30,28.75,0,0,0
1,187,48.375,0,0,0
1,3,25.375,1,0,0
0,0,13.75,0,0,0
0,0,25,0,0,0
0,0,24.625,0,0,0
0,0,17.75,0,0,0
0,0,12.125,0,0,0
1,85,35.625,0,2,0
0,0,25,2,0,0
1,62,32.75,0,0,0
0,0,15.5,0,0,0
1,20,27.5,1,2,0
1,134,41.75,0,0,0
1,108,38.5,2,2,0
0,0,22.5,0,0,0
1,200,50,0,1,0
1,100,37.5,0,0,0
0,0,23.5625,0,0,0
1,106,38.25,0,0,0
0,0,25,0,1,0
1,150,43.75,0,1,0
0,0,15,0,1,1
0,0,12.875,0,0,0
0,0,9.125,0,0,0
0,0,16.375,0,1,0
0,0,24.6875,0,0,0
0,0,23.0625,0,0,0
1,70,33.75,0,0,0
0,0,25,0,0,0
0,0,25,0,0,0
1,86,35.75,0,0,0
0,0,14.1875,0,0,0
1,49,31.125,0,2,0
0,0,13.6875,1,1,0
1,46,30.75,1,1,1
0,0,16.5625,0,0,0
0,0,25,0,0,0
0,0,25,0,0,1
0,0,12.5,0,0,1
1,22,27.75,1,0,0
1,75,34.375,0,0,0
0,0,12.875,2,0,1
0,0,25,0,0,1
1,56,32,0,1,0
0,0,11.5,0,0,0
0,0,21.625,0,0,0
0,0,14.25,0,1,0
0,0,25,0,0,0
0,0,25,0,0,0
1,147,43.375,0,0,0
0,0,22.125,0,0,0
1,122,40.25,0,0,0
1,174,46.75,2,1,0
1,151,43.875,0,0,0
0,0,25,0,0,0
1,70,33.75,0,0,0
0,0,12.8125,0,0,0
1,196,49.5,1,0,1
1,121,40.125,1,1,1
1,47,30.875,0,1,0
0,0,20.375,0,1,0
0,0,18,0,0,0
1,31,28.875,0,1,0
0,0,18.3125,0,1,0
0,0,25,0,0,0
0,0,17.3125,0,0,0
1,80,35,1,0,2
0,0,11.4375,0,0,1
1,109,38.625,4,1,0
0,0,17.5625,0,1,0
0,0,15.5625,0,1,0
0,0,8.875,0,1,0
1,9,26.125,2,0,1
0,0,25,0,0,0
1,46,30.75,0,0,1
0,0,13.25,0,0,0
0,0,13.25,0,1,1
0,0,11.625,0,0,0
1,20,27.5,2,0,0
0,0,25,4,0,1
0,0,21.375,2,0,0
0,0,12.625,0,0,0
0,0,14.75,0,0,1
1,10,26.25,2,0,0
0,0,25,0,1,0
0,0,13.0625,0,0,0
1,98,37.25,0,0,0
0,0,25,0,1,0
0,0,25,0,1,0
0,0,21.0625,0,0,0
0,0,12.875,0,0,0
1,181,47.625,0,0,0
0,0,23.0625,0,0,0
1,189,48.625,0,0,0
1,112,39,0,2,1
1,27,28.375,1,2,0
1,57,32.125,0,0,2
0,0,25,0,0,0
0,0,25,0,0,0
0,0,25,2,0,0
1,6,25.75,0,0,1
1,168,46,1,0,0
1,142,42.75,0,0,0
1,37,29.625,0,0,0
0,0,15,0,0,0
1,73,34.125,1,0,1
1,98,37.25,0,0,0
0,0,23.5,0,0,0
0,0,12.8125,0,1,0
0,0,14,0,0,0
1,19,27.375,3,0,1
1,51,31.375,2,0,0
1,62,32.75,0,0,0
0,0,23.4375,0,0,0
1,41,30.125,0,0,0
1,200,50,0,1,0
0,0,25,0,0,0
0,0,10.375,0,1,0
1,106,38.25,1,1,0
1,141,42.625,0,2,0
0,0,23.0625,0,0,0
0,0,23.75,0,0,0
0,0,25,0,0,1
1,66,33.25,0,3,0
0,0,18.5,0,1,0
1,200,50,0,0,0
0,0,25,0,1,0
1,133,41.625,0,0,0
1,166,45.75,0,1,0
0,0,25,0,0,0
0,0,25,1,0,0
1,65,33.125,1,1,0
0,0,17.125,0,0,0
1,106,38.25,0,0,1
0,0,11.3125,0,0,0
0,0,21.25,0,0,0
0,0,25,0,0,0
1,40,30,0,0,0
0,0,25,2,0,0
0,0,19.625,0,0,0
0,0,25,0,0,0
0,0,20.3125,0,0,0
0,0,16.375,0,0,0
0,0,19.625,0,1,0
1,1,25.125,1,1,0
1,36,29.5,0,2,0
0,0,15.0625,0,1,0
0,0,20.25,0,0,0
1,120,40,0,0,1
0,0,25,1,0,0
1,66,33.25,0,1,0
0,0,16.25,0,0,0
1,143,42.875,0,0,0
1,148,43.5,2,2,0
0,0,23.5625,1,0,1
1,39,29.875,0,1,0
0,0,25,0,0,0
1,106,38.25,2,1,0
1,54,31.75,0,1,0
1,116,39.5,0,1,0
0,0,25,0,1,0
1,75,34.375,0,0,0
0,0,21.75,0,0,0
0,0,12.9375,0,0,0
1,6,25.75,0,1,0
1,51,31.375,0,1,0
0,0,18.625,0,0,0
0,0,17.3125,0,0,0
1,43,30.375,2,1,0
0,0,19.1875,0,0,0
0,0,25,0,0,0
0,0,20.375,0,0,0
1,92,36.5,1,0,0
0,0,25,0,0,0
1,59,32.375,0,1,0
0,0,23.125,0,0,0
0,0,13.375,0,0,0
0,0,11.9375,0,1,0
0,0,20.875,0,0,0
1,39,29.875,0,0,0
0,0,8.1875,0,0,0
1,108,38.5,0,0,0
0,0,20.25,0,0,0
0,0,22.125,0,0,0
0,0,10,0,0,1
0,0,12.4375,0,0,0
1,76,34.5,0,0,1
1,200,50,0,0,1
0,0,25,0,1,0
1,16,27,0,0,0
0,0,25,0,0,1
0,0,25,2,1,0
0,0,14.1875,0,1,0
1,42,30.25,2,1,0
0,0,16.4375,0,0,0
0,0,18.0625,0,0,1
1,51,31.375,0,1,0
0,0,14.75,0,0,0
0,0,15.625,2,0,0
0,0,15.0625,0,0,0
0,0,14.875,0,0,0
1,62,32.75,0,0,0
0,0,12.9375,0,0,0
0,0,15.8125,0,0,0
0,0,24.375,0,0,0
1,45,30.625,1,0,1
0,0,23.125,0,0,0
0,0,18.75,0,0,0
0,0,25,0,1,0
0,0,14.125,0,0,1
0,0,18.375,0,1,0
0,0,17.875,0,0,0
1,73,34.125,1,2,0
0,0,25,2,0,0
1,111,38.875,0,1,0
0,0,25,0,0,0
1,41,30.125,0,0,0
0,0,25,0,0,1
0,0,25,2,0,0
0,0,19.5,0,1,0
0,0,20.6875,0,0,0
0,0,13.4375,0,0,1
1,33,29.125,1,0,0
0,0,13,0,0,0
1,55,31.875,0,0,0
1,35,29.375,0,0,0
1,114,39.25,0,0,0
1,155,44.375,0,0,0
0,0,25,0,1,0
0,0,25,0,0,0
0,0,19.3125,0,1,0
1,88,36,0,0,0
1,56,32,0,1,1
1,186,48.25,0,0,0
0,0,25,0,1,0
0,0,17.5,0,0,0
1,90,36.25,0,0,0
0,0,11,0,0,0
0,0,20.3125,0,0,0
1,34,29.25,0,0,0
1,94,36.75,1,1,0
0,0,24.875,0,0,0
1,36,29.5,1,0,0
1,18,27.25,1,0,0
1,178,47.25,0,1,0
0,0,25,2,0,0
0,0,19.625,0,0,0
0,0,25,0,0,0
0,0,13.0625,0,0,0
0,0,15.0625,0,0,1
1,36,29.5,0,0,1
1,115,39.375,0,0,0
0,0,15.8125,0,0,0
1,30,28.75,0,0,0
0,0,14.875,0,1,0
0,0,25,0,1,0
1,99,37.375,0,0,0
0,0,22.625,0,0,0
1,127,40.875,0,0,0
1,41,30.125,1,1,0
1,140,42.5,0,0,0
0,0,16.9375,0,0,0
0,0,8.75,2,0,1
1,8,26,1,0,0
1,185,48.125,0,0,0
1,77,34.625,0,0,0
1,136,42,2,0,0
0,0,25,0,1,0
0,0,25,0,0,0
1,123,40.375,0,0,1
0,0,24.375,0,0,0
0,0,25,0,0,0
0,0,25,1,0,0
1,58,32.25,1,0,0
1,50,31.25,0,0,0
0,0,15.1875,0,0,0
0,0,14.875,0,0,0
1,45,30.625,0,0,0
0,0,11.5,0,0,0
0,0,25,0,0,0
1,83,35.375,3,0,0
0,0,25,0,0,0
1,145,43.125,0,0,0
1,95,36.875,1,0,0
1,66,33.25,0,0,0
0,0,24.3125,1,0,0
1,194,49.25,0,0,0
0,0,25,0,0,0
0,0,25,1,1,0
0,0,16.5625,0,1,1
0,0,25,0,0,0
1,134,41.75,0,0,0
0,0,25,0,0,1
0,0,25,0,0,0
0,0,25,0,1,0
0,0,19.5625,0,0,0
1,98,37.25,0,2,0
0,0,13.3125,0,0,0
0,0,11.8125,0,0,0
1,90,36.25,0,0,0
0,0,18.0625,1,0,0
0,0,20.8125,0,0,0
1,63,32.875,0,1,0
0,0,23.6875,0,1,0
1,77,34.625,0,0,0
1,45,30.625,2,0,1
0,0,21.5,0,0,0
0,0,12.1875,0,1,0
0,0,19.1875,0,0,0
0,0,22.75,0,1,0
0,0,25,0,0,0
0,0,11.0625,0,0,0
1,165,45.625,2,0,0
1,6,25.75,0,0,0
1,73,34.125,0,0,0
0,0,23.1875,0,1,0
0,0,18.25,0,2,0
0,0,25,0,2,1
1,16,27,0,1,0
1,101,37.625,0,1,0
1,159,44.875,0,0,0
0,0,25,3,0,0
1,14,26.75,0,0,0
0,0,13.4375,0,0,0
1,156,44.5,0,0,0
0,0,21.125,0,0,0
0,0,25,2,0,0
0,0,24.9375,0,0,0
0,0,22.9375,1,0,0
1,121,40.125,0,0,0
0,0,25,0,0,0
0,0,21.75,0,0,0
0,0,15.5,0,0,0
0,0,23.375,0,0,0
1,7,25.875,0,0,0
0,0,25,1,0,0
0,0,25,0,1,0
1,51,31.375,0,0,0
0,0,23.9375,0,1,0
0,0,23.1875,2,0,0
0,0,25,0,1,0
0,0,17.0625,0,0,0
0,0,25,0,0,0
0,0,9.25,0,0,1
1,87,35.875,1,0,0
0,0,25,2,1,0
0,0,18.3125,0,0,0
0,0,25,0,2,0
1,29,28.625,2,0,0
1,100,37.5,0,0,0
1,182,47.75,1,0,1
0,0,15,0,1,0
1,134,41.75,0,1,0
1,74,34.25,0,0,0
1,63,32.875,0,2,0
1,132,41.5,0,0,0
0,0,25,0,0,0
0,0,12.5,0,0,0
0,0,25,0,0,0
0,0,25,0,0,0
0,0,12.9375,0,0,0
0,0,25,0,2,0
0,0,24.8125,0,1,0
1,154,44.25,1,0,0
0,0,13.625,0,0,0
0,0,23.0625,0,1,0
1,53,31.625,0,1,0
1,123,40.375,0,0,0
1,33,29.125,1,1,0
0,0,11.75,0,0,1
1,150,43.75,0,0,0
1,34,29.25,1,0,0
1,42,30.25,1,1,0
0,0,25,1,0,0
0,0,15.6875,0,0,0
0,0,15.125,1,0,0
0,0,25,0,1,1
0,0,17.0625,0,0,0
0,0,25,0,0,0
1,83,35.375,0,0,0
0,0,20.6875,0,1,0
1,2,25.25,2,0,0
0,0,25,0,0,0
0,0,25,0,2,1
0,0,25,0,1,0
0,0,24.375,0,1,1
0,0,25,0,0,0
0,0,22.875,0,0,1
0,0,25,1,0,0
1,71,33.875,0,0,0
1,177,47.125,1,0,0
1,172,46.5,0,0,0
1,49,31.125,0,2,0
0,0,25,0,1,0
1,44,30.5,1,1,0
1,118,39.75,0,1,0
0,0,15.0625,1,0,0
0,0,16.6875,0,0,0
0,0,12.875,0,0,0
1,128,41,1,1,0
1,182,47.75,0,1,0
0,0,25,0,0,0
0,0,22.5625,0,1,0
0,0,14.375,0,0,0
1,60,32.5,0,0,0
0,0,18,0,0,0
1,55,31.875,0,0,0
1,15,26.875,2,1,0
1,108,38.5,0,1,0
1,169,46.125,0,0,0
1,122,40.25,0,0,1
0,0,15.625,0,1,0
1,113,39.125,0,1,0
1,49,31.125,1,2,0
1,172,46.5,0,0,0
1,30,28.75,4,1,0
0,0,5.3125,0,0,0
0,0,21.5625,0,0,0
1,162,45.25,0,0,0
1,62,32.75,0,0,0
0,0,25,1,1,0
0,0,18.625,0,0,0
0,0,24.3125,0,0,0
1,64,33,1,0,0
1,33,29.125,1,0,0
0,0,25,0,1,0
1,55,31.875,2,0,0
1,145,43.125,0,0,1
0,0,22.8125,0,1,0
0,0,16.25,0,1,0
0,0,20.1875,0,1,0
1,155,44.375,0,0,0
0,0,15.0625,0,0,0
0,0,18.875,0,1,0
0,0,23.1875,2,0,1
1,173,46.625,0,0,0
1,111,38.875,0,1,1
0,0,11.6875,0,0,0
0,0,13.9375,0,0,0
0,0,14.25,0,0,0
0,0,20.125,0,1,0
0,0,12.1875,0,0,0
0,0,12.875,0,1,0
0,0,16.3125,0,1,0
1,98,37.25,3,0,0
0,0,25,0,0,0
1,187,48.375,0,0,0
1,101,37.625,2,0,0
0,0,25,0,0,1
0,0,25,0,1,0
0,0,25,0,0,1
1,85,35.625,0,1,0
0,0,24.0625,0,0,0
0,0,18.8125,1,1,0
0,0,25,0,0,0
0,0,25,0,0,2
0,0,25,0,0,0
1,106,38.25,1,0,1
0,0,16.5625,0,0,0
1,34,29.25,0,2,0
0,0,25,0,0,0
1,192,49,0,0,0
0,0,25,0,1,0
1,94,36.75,1,0,0
1,47,30.875,0,0,0
0,0,18.375,0,0,0
0,0,16.25,0,0,0
0,0,9.8125,0,0,0
0,0,22.125,0,1,0
1,68,33.5,0,2,0
0,0,10.4375,0,0,0
0,0,21.5,0,0,0
1,33,29.125,2,0,0
0,0,25,0,0,0
1,95,36.875,0,0,0
0,0,11.875,2,0,0
0,0,16.875,0,0,0
1,185,48.125,0,1,0
1,37,29.625,0,1,0
1,171,46.375,0,0,0
0,0,23.25,0,0,0
0,0,17.25,0,0,0
0,0,15.625,0,1,0
0,0,25,1,1,0
0,0,24.625,0,1,0
1,66,33.25,0,0,0
0,0,10.4375,0,0,0
0,0,12.75,0,0,0
0,0,23.4375,0,0,0
1,54,31.75,1,0,0
1,109,38.625,2,0,0
0,0,25,0,1,0
1,136,42,0,2,0
0,0,25,0,1,0
1,18,27.25,0,1,0
0,0,23.75,2,1,0
0,0,25,0,0,0
0,0,8.8125,0,0,0
1,183,47.875,0,0,0
0,0,25,1,0,0
0,0,14.125,0,1,0
1,53,31.625,0,0,0
0,0,25,2,0,0
0,0,19.6875,0,3,0
1,38,29.75,0,0,0
0,0,23.4375,1,0,1
0,0,18.0625,0,0,1
1,69,33.625,0,0,0
0,0,19.8125,0,0,0
1,169,46.125,0,0,0
1,123,40.375,2,0,0
0,0,22,1,1,0
1,27,28.375,0,1,1
1,91,36.375,0,1,0
1,154,44.25,1,1,0
0,0,25,0,0,1
0,0,13.25,0,0,0
1,98,37.25,0,0,1
0,0,23,0,0,0
0,0,16.5625,0,1,0
1,151,43.875,0,1,0
0,0,25,0,1,0
0,0,24,0,0,1
1,28,28.5,0,1,0
0,0,25,1,1,0
0,0,16.0625,0,0,0
1,4,25.5,1,0,0
0,0,12.5,0,0,0
0,0,22.6875,0,1,0
0,0,25,0,0,0
0,0,12.5,2,0,0
1,39,29.875,0,0,0
0,0,25,0,0,0
0,0,13.5,0,0,0
1,119,39.875,0,1,1
0,0,18.8125,1,1,0
0,0,21,2,1,0
1,55,31.875,1,1,0
0,0,20.6875,2,0,0
0,0,25,1,1,0
1,131,41.375,0,0,0
0,0,16.3125,0,2,0
0,0,14.4375,0,0,1
0,0,25,2,0,0
0,0,18.9375,0,0,0
0,0,21.9375,0,0,0
0,0,11.3125,0,0,0
1,52,31.5,0,0,0
1,92,36.5,0,0,0
0,0,25,0,0,0
0,0,23.9375,0,1,0
0,0,13.8125,0,0,0
0,0,15.0625,0,0,0
0,0,18.625,0,0,0
0,0,12.5,0,0,1
0,0,25,0,0,1
0,0,24.8125,2,0,0
0,0,25,0,0,0
0,0,25,4,0,0
1,54,31.75,0,1,0
0,0,20.5625,0,0,0
0,0,21,1,1,0
0,0,13.3125,0,0,0
0,0,13,0,0,0
0,0,25,0,0,0
1,178,47.25,0,0,0
0,0,15.75,0,1,1
0,0,25,0,0,0
0,0,15.5,0,1,1
1,73,34.125,0,0,0
0,0,23.625,0,0,0
0,0,15.375,0,1,1
0,0,25,0,0,0
0,0,10.8125,0,0,1
0,0,25,0,0,0
0,0,14.1875,0,0,0
0,0,25,0,0,0
1,80,35,2,0,0
1,30,28.75,0,0,0
0,0,10.8125,0,0,1
0,0,16.5625,0,0,0
1,144,43,0,0,0
1,105,38.125,0,0,1
1,102,37.75,1,0,0
0,0,25,0,0,0
0,0,13.5,0,0,0
1,81,35.125,2,0,0
0,0,21.75,1,0,1
0,0,23.375,0,1,1
0,0,25,0,1,1
0,0,19.375,0,0,0
0,0,9.8125,2,0,0
1,67,33.375,1,0,1
0,0,15.0625,0,1,0
0,0,25,0,0,0
0,0,13.8125,0,0,0
0,0,21.125,0,0,0
1,167,45.875,0,0,0
1,82,35.25,0,0,0
0,0,23.625,0,0,0
0,0,25,1,0,0
0,0,13.3125,0,0,0
0,0,8.1875,0,0,0
1,179,47.375,0,0,0
1,156,44.5,1,1,0
0,0,25,2,0,0
0,0,11.75,1,1,0
1,31,28.875,2,0,0
0,0,16.125,1,1,0
0,0,9.125,0,0,0
0,0,25,0,0,0
1,172,46.5,0,1,0
0,0,18.25,0,0,0
0,0,24.9375,0,0,0
1,19,27.375,0,0,0
0,0,14.9375,0,0,0
1,86,35.75,0,1,0
1,111,38.875,0,0,1
0,0,25,0,0,0
0,0,25,0,0,0
1,137,42.125,1,0,0
0,0,25,0,0,0
1,35,29.375,0,2,0
0,0,15.6875,0,1,0
0,0,21.875,0,0,0
1,87,35.875,1,1,1
0,0,25,0,0,0
0,0,24.8125,0,1,0
0,0,12,1,1,0
1,174,46.75,0,0,0
1,104,38,0,0,0
1,76,34.5,1,0,0
1,97,37.125,0,1,0
0,0,25,0,0,0
1,34,29.25,0,1,1
0,0,12.3125,0,0,0
1,200,50,1,0,0
0,0,24.0625,0,0,0
0,0,21.875,1,0,0
0,0,15.125,0,0,0
0,0,22.6875,0,1,0
1,88,36,0,0,0
0,0,17.125,0,0,0
1,116,39.5,0,0,0
0,0,20.1875,0,0,0
0,0,16,0,1,0
0,0,16.0625,0,0,0
1,80,35,0,0,1
0,0,14.375,0,0,0
0,0,16.6875,2,0,0
0,0,19.6875,0,1,1
0,0,25,0,0,0
1,166,45.75,0,1,0
1,123,40.375,0,0,0
0,0,25,0,0,0
0,0,9.625,0,0,0
0,0,25,0,0,0
1,97,37.125,1,0,0
0,0,23.5625,0,1,0
1,109,38.625,0,0,0
1,17,27.125,2,1,0
0,0,14.1875,0,0,0
0,0,23.0625,0,0,1
1,125,40.625,0,0,0
0,0,10.4375,0,0,0
0,0,25,0,1,0
0,0,25,0,0,0
0,0,25,0,1,0
0,0,13,0,0,0
1,29,28.625,0,0,0
1,132,41.5,0,0,0
0,0,15.75,0,0,0
0,0,20,0,0,0
1,60,32.5,0,0,0
0,0,25,0,0,0
1,40,30,0,1,1
1,157,44.625,0,1,0
1,160,45,0,1,1
0,0,25,0,0,0
0,0,25,1,0,0
1,49,31.125,1,0,0
0,0,25,0,0,0
0,0,12.4375,0,0,0
1,56,32,0,0,0
0,0,15.0625,0,0,0
0,0,14.125,0,0,0
0,0,15.5,0,0,0
1,117,39.625,1,1,0
1,96,37,0,1,1
1,28,28.5,0,0,0
1,187,48.375,0,1,0
1,57,32.125,0,0,0
0,0,14.875,0,0,0
1,23,27.875,0,0,0
0,0,22.6875,1,1,0
1,89,36.125,0,0,1
0,0,25,0,0,0
0,0,25,1,2,0
1,51,31.375,1,1,0
1,67,33.375,0,0,0
0,0,19.25,0,0,0
0,0,12.75,2,0,0
1,76,34.5,0,2,0
1,56,32,0,2,0
0,0,22.5,0,0,0
1,17,27.125,0,0,0
0,0,25,0,1,0
1,102,37.75,0,0,1
0,0,25,0,0,0
0,0,20.3125,0,0,0
1,187,48.375,0,1,0
1,72,34,1,0,0
0,0,21.125,0,0,1
0,0,21.125,0,0,0
0,0,25,0,1,0
0,0,25,0,0,0
0,0,21.6875,0,0,1
0,0,21.75,0,0,0
1,67,33.375,0,1,0
1,76,34.5,0,0,0
0,0,25,0,0,0
0,0,25,0,0,0
0,0,11.8125,0,0,0
0,0,11.4375,0,0,0
1,60,32.5,0,0,0
1,4,25.5,0,0,0
0,0,8.3125,0,0,0
0,0,18.5625,0,0,0
0,0,25,0,0,0
0,0,22.5,1,0,0
1,155,44.375,0,2,0
0,0,20.4375,0,1,0
0,0,13.8125,0,0,0
1,190,48.75,1,2,0
1,77,34.625,3,0,0
0,0,16,0,0,0
1,7,25.875,0,0,0
0,0,11.125,0,0,0
0,0,13.4375,0,0,0
0,0,13.375,0,1,0
0,0,25,2,1,0
0,0,12.0625,0,0,0
0,0,25,0,0,0
0,0,16.5625,0,0,0
0,0,14.5,0,0,0
1,95,36.875,0,2,0
0,0,18,0,1,0
1,101,37.625,0,0,0
0,0,21.8125,0,0,0
0,0,21.6875,0,1,0
0,0,25,0,1,0
0,0,25,0,0,0
0,0,14.5625,1,0,0
1,92,36.5,0,0,0
0,0,13.3125,0,0,0
0,0,7.4375,0,0,0
1,144,43,0,0,0
1,70,33.75,0,1,0
0,0,11.4375,0,0,0
0,0,23.875,0,0,0
0,0,25,0,1,0
1,46,30.75,1,0,0
1,112,39,0,1,0
1,153,44.125,0,1,0
1,7,25.875,1,0,0
0,0,12.375,0,1,0
1,53,31.625,0,1,0
1,94,36.75,1,0,0
1,163,45.375,0,1,2
0,0,25,0,0,0
1,1,25.125,0,0,0
1,127,40.875,0,0,0
1,142,42.75,0,0,0
0,0,25,0,0,1
0,0,25,0,0,0
1,46,30.75,1,0,0
0,0,15.125,0,0,0
0,0,11.5625,0,0,0
0,0,18.625,0,0,0
0,0,10.5625,0,0,0
1,126,40.75,0,0,2
0,0,16.5,0,0,0
0,0,14.5,0,0,0
1,91,36.375,0,0,1
1,45,30.625,1,0,0
0,0,15.0625,0,0,0
0,0,13.9375,0,0,0
1,89,36.125,0,1,0
1,47,30.875,4,0,1
0,0,15.8125,0,0,0
0,0,14.6875,1,0,0
0,0,25,0,0,0
0,0,11.6875,0,0,0
0,0,22.4375,0,0,0
0,0,25,0,0,0
1,61,32.625,0,0,0
1,87,35.875,0,0,0
1,22,27.75,3,0,0
0,0,13.4375,0,0,0
1,78,34.75,0,0,0
0,0,10.375,0,0,1
1,93,36.625,0,1,0
0,0,25,0,0,0
0,0,22.3125,1,1,0
1,32,29,0,0,0
0,0,25,0,0,0
0,0,25,0,0,0
0,0,21.0625,0,0,0
0,0,13.8125,0,1,0
1,126,40.75,0,1,0
0,0,12.5,0,0,0
1,134,41.75,0,0,0
1,84,35.5,1,1,0
1,17,27.125,0,0,0
0,0,22.6875,0,0,0
0,0,25,0,1,0
0,0,10.75,0,0,0
1,200,50,1,0,0
0,0,25,0,0,0
1,162,45.25,0,0,0
1,125,40.625,0,0,0
1,41,30.125,0,0,0
1,169,46.125,0,0,1
0,0,16.5625,0,0,0
1,154,44.25,0,1,1
0,0,20.3125,0,1,0
0,0,25,0,0,0
0,0,25,1,0,0
0,0,25,0,1,0
0,0,25,0,0,0
0,0,14.875,0,0,0
0,0,24.0625,2,0,0
0,0,17.1875,0,0,0
0,0,16.5,0,0,0
1,121,40.125,1,0,0
0,0,12.5625,0,0,0
1,74,34.25,1,1,1
0,0,12.5625,0,1,0
0,0,25,0,1,0
0,0,23.3125,0,1,1
0,0,25,0,0,0
1,130,41.25,1,0,1
0,0,21.8125,0,0,0
1,153,44.125,0,1,0
0,0,22.6875,0,1,0
0,0,19.4375,0,0,0
1,41,30.125,0,0,0
0,0,21.9375,0,0,1
1,101,37.625,1,0,0
1,76,34.5,0,1,0
0,0,15.8125,0,1,1
0,0,18.5625,0,1,0
1,93,36.625,0,0,0
1,142,42.75,0,1,0
1,133,41.625,0,0,0
1,58,32.25,0,2,0
0,0,25,1,0,0
0,0,22.5,0,0,0
0,0,25,0,0,0
1,132,41.5,1,1,0
0,0,14.875,0,0,0
1,112,39,0,0,0
1,167,45.875,0,0,0
1,24,28,0,1,0
1,109,38.625,1,1,0
0,0,20.9375,0,0,0
0,0,25,1,0,0
0,0,11.4375,0,0,0
0,0,25,0,1,0
0,0,11.9375,0,0,0
0,0,14.875,0,0,0
0,0,25,0,0,0
0,0,25,0,0,0
0,0,10.25,0,1,0
1,89,36.125,0,0,0
0,0,24.375,0,1,0
1,81,35.125,2,1,0
0,0,22,0,0,1
1,73,34.125,0,0,0
0,0,25,0,1,0
0,0,25,0,0,0
1,27,28.375,2,0,0
0,0,25,0,0,0
0,0,15.0625,0,0,0
1,79,34.875,0,1,0
0,0,13.4375,0,0,0
0,0,16.9375,0,0,0
0,0,25,0,0,0
1,35,29.375,0,0,0
0,0,14.125,1,0,0
0,0,21.75,0,1,0
0,0,19.875,0,0,1
0,0,12.0625,0,0,0
1,43,30.375,0,0,0
1,99,37.375,1,0,0
0,0,21.125,0,1,0
0,0,9.875,0,0,0
0,0,18.8125,0,0,0
0,0,15.8125,1,0,0
0,0,25,0,1,0
0,0,15.625,0,0,0
1,23,27.875,3,1,0
0,0,23,0,0,0
1,49,31.125,1,0,0
0,0,25,0,0,0
0,0,25,0,0,0
0,0,15.8125,0,0,0
0,0,15.75,0,1,0
0,0,11.625,0,0,0
0,0,17.4375,1,0,0
1,21,27.625,0,0,0
1,200,50,0,1,0
0,0,22.5625,0,0,1
0,0,13.875,0,0,0
0,0,11.3125,0,0,0
0,0,14.1875,0,0,0
1,92,36.5,4,2,0
0,0,23.0625,1,0,0
1,99,37.375,0,1,0
1,19,27.375,0,0,0
1,37,29.625,3,1,0
1,41,30.125,2,1,0
1,91,36.375,0,1,0
0,0,25,0,0,0
0,0,21.4375,0,2,1
0,0,25,0,0,0
0,0,18.875,0,2,1
0,0,25,0,0,0
1,35,29.375,0,1,0
0,0,13.5,0,0,0
0,0,21.125,1,1,0
1,64,33,0,0,0
0,0,25,0,0,0
0,0,11.9375,0,0,0
1,35,29.375,0,0,0
0,0,14.125,0,0,0
1,134,41.75,0,0,1
0,0,20.8125,0,0,1
0,0,12.6875,0,0,0
0,0,25,0,0,0
1,85,35.625,1,0,1
0,0,25,0,0,0
0,0,25,0,1,0
1,95,36.875,0,0,1
0,0,19.25,0,0,0
0,0,9.937499,0,0,0
0,0,23.6875,0,0,0
0,0,10.3125,0,1,0
0,0,22.375,2,1,0
0,0,12.5,0,0,0
0,0,14.25,0,0,0
0,0,12.125,0,0,1
1,114,39.25,0,1,0
1,139,42.375,0,1,0
0,0,25,0,0,0
0,0,16.4375,0,0,0
0,0,17.0625,0,0,0
0,0,25,0,0,0
0,0,19.5,0,0,0
0,0,12.4375,0,1,1
1,200,50,0,1,0
1,113,39.125,0,1,0
1,152,44,0,0,0
0,0,14.9375,0,0,0
1,71,33.875,0,1,1
