Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds
1,200,42.75,1,0,0
1,200,44.1875,1,2,1
1,200,43,1,0,0
1,200,50,3,0,1
1,200,41.375,1,0,0
1,200,44.1875,1,0,0
1,200,39.375,1,0,1
1,200,46.875,1,1,0
1,200,43.375,1,1,0
1,170,35.625,0,0,0
1,200,41.3125,1,0,0
1,200,46,1,1,0
1,200,45.375,1,0,0
1,200,42.9375,2,1,0
1,200,45.25,1,0,0
1,200,41.9375,2,0,0
1,200,44.1875,1,0,0
1,200,41.5,1,0,0
1,185,43.4375,1,0,0
1,200,43,1,1,0
1,152,45.8125,1,1,0
1,200,49.0625,2,0,0
1,200,43.5,3,1,1
1,200,44.9375,2,0,1
1,200,43.5,1,0,0
1,200,42.375,1,0,1
1,200,42.5,1,1,1
1,154,34.625,1,0,0
1,184,48.8125,4,1,0
1,200,46.375,2,0,0
1,200,47.625,2,0,0
1,95,30.9375,0,0,0
1,185,38.625,1,2,0
1,200,44.5625,3,1,1
1,184,41.9375,1,1,0
1,200,48.125,2,0,0
1,200,47.9375,3,0,0
1,200,48.375,1,0,0
1,200,45.875,1,1,0
1,200,44.3125,1,1,0
1,200,45.875,1,3,0
1,200,49,2,0,0
1,200,49,2,0,0
1,153,39.875,0,0,0
1,200,47.4375,1,1,0
1,200,47.625,1,1,0
1,200,43.1875,1,1,0
1,138,33.625,1,0,0
1,123,37.3125,2,1,0
1,200,49.125,2,1,0
1,200,46.875,2,0,0
1,200,42.1875,1,0,0
1,188,36.75,1,0,0
1,200,48.0625,2,0,1
1,200,45,2,0,0
1,200,50,5,0,0
1,200,49.0625,3,1,0
1,200,47.875,1,0,1
1,200,47.5,2,0,0
1,200,44.3125,1,0,0
1,200,42.4375,1,0,0
1,200,48.6875,1,2,0
1,200,48.3125,3,1,0
1,200,47.8125,1,0,0
1,200,43,1,1,0
1,154,47.125,2,0,0
1,200,47.0625,3,0,0
1,200,39.5,1,0,0
1,200,38.0625,0,0,0
1,153,34.5625,1,1,0
1,200,50,1,1,1
1,200,38.5625,1,0,0
1,200,47.25,1,1,0
1,200,42.8125,1,0,0
1,200,46.125,1,0,0
1,185,44.3125,1,0,0
1,200,44.25,1,0,1
1,200,44.75,1,0,0
1,200,43.3125,1,1,0
1,130,33.125,0,0,0
1,200,43.5625,2,0,0
1,194,43.4375,1,2,0
1,185,38.5625,1,0,0
1,200,46.8125,1,0,0
1,65,29.0625,1,1,0
1,200,48.9375,1,0,0
1,200,49.0625,2,2,0
1,200,42.9375,1,2,0
1,200,49.25,1,0,0
1,200,43.4375,1,0,0
1,200,45,1,0,0
1,200,44.5625,3,0,0
1,200,41.5,1,0,1
1,200,45.8125,2,0,1
1,200,45,2,0,0
1,200,44.1875,1,1,0
1,200,44.6875,2,0,0
1,194,44.375,1,0,0
1,200,44.5,1,0,1
1,200,48.6875,1,2,0
1,200,46.125,1,0,0
1,200,44.4375,1,1,0
1,200,41.3125,1,0,0
1,200,40.5,1,0,0
1,200,49,3,0,0
1,200,39.5625,1,1,0
1,200,50,2,1,0
1,200,49.0625,2,1,0
1,200,45.6875,1,0,0
1,200,45.75,2,0,0
1,184,43.375,1,1,0
1,200,42.4375,1,2,0
1,200,46,1,1,1
1,184,49,1,0,1
1,200,45.875,1,0,0
1,200,50,2,1,0
1,185,42.25,1,0,0
1,200,43.0625,1,0,0
1,200,40.1875,1,1,0
1,200,44.4375,1,0,1
1,200,47.0625,1,1,0
1,200,44.75,1,1,0
1,200,45.75,1,0,1
1,200,47.6875,2,0,0
1,200,48.375,2,2,0
1,200,45.9375,2,0,0
1,99,31.1875,1,0,0
1,200,50,3,0,1
1,200,49,2,0,0
1,200,49.6875,4,0,0
1,185,44,1,1,0
1,200,49,2,0,0
1,200,50,1,2,1
1,185,44.0625,1,0,1
1,200,45.375,1,0,0
1,200,47.25,1,0,0
1,200,45.5,1,0,0
1,170,40.75,1,0,0
1,200,46.375,1,1,1
1,200,41.25,1,0,0
1,200,48.75,1,0,2
1,200,44.5,1,0,1
1,200,45.125,1,0,0
1,200,47.125,2,0,0
1,200,50,3,0,1
1,185,43.6875,1,0,0
1,177,41.5,1,0,0
1,200,43.375,1,0,0
1,200,42.4375,1,0,0
1,200,40.9375,1,1,0
1,200,44.3125,1,1,0
1,200,42.3125,1,0,0
1,102,31.375,1,0,0
1,200,43.1875,1,0,0
1,200,38.1875,1,0,0
1,200,44.3125,1,0,0
1,200,45.75,1,0,0
1,200,49.0625,2,1,0
1,200,42.625,1,0,0
1,200,45.3125,1,3,0
1,200,46.625,1,0,0
1,200,39.6875,1,1,0
1,200,49.0625,2,0,0
1,200,43.625,1,1,0
1,200,42.3125,1,0,0
1,200,42,2,1,0
1,200,44.875,2,1,1
1,200,45.375,2,0,0
1,200,48.5,3,1,0
1,200,46.1875,1,0,0
1,200,42.1875,1,0,1
1,200,46.0625,1,0,0
1,200,47.25,1,0,0
1,200,43.9375,2,0,0
1,200,44.3125,1,0,0
1,200,41.375,1,1,0
1,200,47.1875,3,0,0
1,200,45.9375,1,1,0
1,200,45,1,0,0
1,169,42.9375,1,0,0
1,200,38.5625,1,0,0
1,200,45.3125,1,0,0
1,184,46.875,2,1,0
1,200,49.0625,2,0,0
1,200,46.8125,1,0,1
1,200,44.625,1,2,0
1,200,43.8125,1,0,0
1,170,43.4375,1,0,0
1,200,41.375,1,0,0
1,200,45.4375,2,0,0
1,200,43.25,1,0,0
1,200,48.3125,1,0,0
1,200,48.0625,3,1,0
1,200,49.0625,3,1,0
1,200,50,4,1,0
1,200,50,1,0,1
1,200,50,2,0,0
1,200,45.0625,1,0,0
1,200,48.75,1,1,1
1,200,44.25,1,0,0
1,200,38.8125,0,0,0
1,200,46.6875,2,1,0
1,200,48.375,1,0,1
1,200,42.9375,1,1,1
1,200,41.5,1,0,0
1,200,44.75,2,0,0
1,200,46.25,1,1,0
1,200,46.8125,1,0,0
1,200,42.5625,1,0,0
1,200,43.25,1,0,1
1,200,48.375,2,0,0
1,200,49.9375,2,0,0
1,200,38.375,1,2,0
1,200,46.6875,1,0,0
1,170,41.5625,1,1,0
1,184,49,3,0,0
1,200,45.9375,2,0,1
1,200,48.6875,1,0,1
1,200,42.5625,1,0,0
1,200,50,2,0,0
1,200,47.9375,1,2,1
1,163,35.1875,0,0,0
1,200,48.5625,2,0,0
1,200,42.375,2,1,1
1,200,48.125,1,0,0
1,184,44.4375,2,0,1
1,200,47.25,1,1,0
1,200,49,3,0,0
1,139,46.1875,3,1,0
1,200,45,2,1,0
1,200,44.4375,1,0,0
1,184,44.3125,3,0,0
1,200,45.375,2,0,0
1,169,40.625,2,1,1
1,200,46,1,0,0
1,200,38.1875,1,0,0
1,185,44.8125,2,0,0
1,200,45.375,1,1,0
1,200,43.3125,1,1,0
1,200,47.0625,2,0,0
1,200,45.3125,1,1,0
1,200,39.4375,1,1,0
1,200,44.4375,2,0,0
1,184,43.25,1,0,0
1,200,43.3125,1,2,0
1,200,50,4,0,0
1,200,43.75,1,0,0
1,200,47.375,4,0,0
1,200,42.4375,1,0,0
1,200,42.375,1,0,0
1,184,40.9375,2,1,0
1,200,47.375,3,1,0
1,200,45.4375,1,1,1
1,200,50,2,0,1
1,200,39.625,1,0,0
1,200,43.5,1,0,0
1,200,50,3,2,0
1,200,47.8125,1,0,1
1,200,44.25,1,0,0
1,200,48.3125,2,1,0
1,200,44.25,1,0,0
1,169,46.125,3,0,1
1,200,42.625,2,1,2
1,200,38.5625,1,1,0
1,200,44.875,1,1,0
1,200,41.375,1,0,0
1,200,48.3125,3,0,2
1,200,50,1,0,0
1,200,46,1,2,0
1,200,37.5,1,0,1
1,185,47.8125,1,0,0
1,200,42.5,1,1,0
1,200,44.5,1,0,1
1,200,44.3125,1,0,0
1,200,46.375,1,1,0
1,184,49,3,0,0
1,200,42.9375,1,0,2
1,200,46.3125,1,0,0
1,200,41,1,0,0
1,200,47.1875,2,0,2
1,200,41.8125,1,0,0
1,200,42.8125,1,1,0
1,185,40.625,1,0,0
1,200,43.3125,1,0,1
1,200,39.625,1,0,0
1,200,43.3125,1,0,0
1,145,34.0625,0,0,0
1,200,47.8125,1,0,0
1,200,48.0625,1,0,0
1,200,45.875,2,1,0
1,200,47.4375,2,0,0
1,185,49.0625,3,0,0
1,200,43.25,2,0,1
1,200,45.8125,1,1,0
1,185,37.4375,1,1,0
1,200,41.5,1,1,0
1,200,48.0625,3,1,0
1,200,50,4,2,1
1,200,37.625,1,0,0
1,185,37.8125,1,2,0
1,200,48.4375,1,0,0
1,185,49.0625,4,2,0
1,200,44.375,1,0,0
1,200,46,1,0,0
1,200,41.6875,3,0,0
1,200,45.4375,1,0,1
1,200,48.8125,1,1,0
1,200,50,2,0,0
1,169,40.125,2,1,0
1,170,40.125,1,0,0
1,200,43.1875,3,1,1
1,185,43.9375,2,0,0
1,200,43.3125,1,0,0
1,200,40.4375,1,0,0
1,200,38.4375,1,1,0
1,200,39.875,0,1,0
1,200,44.5,1,1,0
1,200,48.875,4,0,0
1,200,44.375,1,0,0
1,136,44.25,2,0,0
1,200,48,2,0,0
1,200,37.5,1,0,0
1,184,47.3125,1,1,0
1,169,40.4375,1,0,0
1,184,48,3,1,0
1,200,48.4375,1,0,0
1,200,47.375,2,0,0
1,200,48.125,2,1,0
1,170,46.8125,3,0,0
1,200,50,1,1,0
1,200,46.375,1,0,0
1,200,50,1,0,0
1,200,41.875,1,0,1
1,169,35.5625,0,1,0
1,200,46.8125,1,0,0
1,200,43.5,1,0,0
1,200,41.625,1,0,0
1,200,44.625,1,1,0
1,185,39.5,1,0,0
1,200,44,2,0,0
1,200,44.25,1,1,0
1,200,45.9375,2,0,0
1,200,48.75,2,0,0
1,200,40.5,1,0,0
1,200,46.75,2,0,0
1,200,47,2,0,0
1,200,43.875,1,1,0
1,200,43.3125,1,1,0
1,200,42.9375,2,0,0
1,200,44.25,1,0,0
1,155,42.0625,2,0,0
1,200,45.75,2,0,0
1,200,49.25,2,0,1
1,168,36.4375,1,2,1
1,200,49.0625,4,0,0
1,200,45.375,1,0,0
1,200,48.125,1,0,1
1,200,45.9375,1,1,0
1,200,43.125,1,1,0
1,200,41.5,1,1,0
1,200,41.25,1,0,0
1,200,47.8125,1,0,0
1,200,46,1,1,1
1,200,44.4375,1,0,0
1,185,45.4375,2,0,0
1,200,42.875,1,0,0
1,77,39.125,2,4,0
1,200,41,1,0,1
1,168,36.8125,1,1,0
1,200,42.5,1,0,0
1,200,44.8125,1,1,0
1,200,47.25,1,0,0
1,200,49,2,1,0
1,200,41,1,0,0
1,200,45.5625,2,3,1
1,170,48.125,3,0,0
1,200,41.125,1,1,0
1,76,42.25,2,0,1
1,200,49,2,0,0
1,169,41.5625,1,1,0
1,153,43.5625,1,2,0
1,200,42.1875,1,0,0
1,200,43.375,1,0,1
1,200,49,1,0,0
1,153,40.375,1,0,0
1,200,37.6875,1,0,0
1,200,46,2,2,0
1,200,44.6875,1,0,0
1,200,40.0625,2,0,0
1,200,45.4375,3,1,0
1,200,44.75,1,0,0
1,200,44.8125,2,1,0
1,200,40,1,0,0
1,200,43.5625,0,0,0
1,200,44.375,1,0,0
1,200,44.4375,1,0,0
1,200,41.9375,2,1,0
1,139,46.0625,2,0,0
1,200,48.25,2,0,0
1,200,41.5,1,0,1
1,200,44.3125,1,1,0
1,200,44.875,1,0,0
1,200,41.5,1,2,0
1,200,46.3125,1,0,0
1,200,39.875,2,1,0
1,200,48.4375,1,0,0
1,200,44.375,2,0,0
1,169,40.3125,1,2,0
1,200,49.25,2,0,0
1,200,43.4375,1,0,0
1,200,41.9375,1,1,0
1,200,41.125,1,1,0
1,200,49,3,0,0
1,200,47.8125,2,0,0
1,200,49.875,1,0,0
1,200,46.1875,1,0,0
1,200,43.1875,1,1,0
1,200,44.3125,1,1,0
1,200,43.375,1,2,1
1,200,44.375,1,0,0
1,200,46.5,1,1,0
1,200,45.5,1,0,1
1,200,49.5625,2,0,0
1,200,47.5,1,1,0
1,200,44.8125,2,0,0
1,200,47.125,3,0,0
1,200,49,3,0,0
1,200,45.8125,2,1,1
1,200,42.5,2,0,0
1,185,38.625,1,0,0
1,184,36.5,0,0,0
1,91,30.6875,1,0,0
1,200,43.9375,2,0,1
1,200,46.4375,2,0,0
1,200,41.4375,1,0,0
1,200,42.4375,1,1,0
1,200,50,2,2,0
1,200,47.6875,1,0,1
1,200,43.4375,1,0,0
1,200,41.0625,1,0,0
1,200,38.0625,1,0,0
1,200,44.9375,1,0,0
1,200,43.4375,1,0,0
1,200,42.875,1,0,0
1,200,41.375,1,2,0
1,93,43.3125,2,0,0
1,200,43.875,1,0,0
1,200,45.0625,2,0,0
1,200,47.0625,1,0,0
1,200,46.25,1,0,0
1,177,38.1875,1,3,0
1,200,42.875,1,0,0
1,200,50,2,0,0
1,200,41.4375,1,1,0
1,200,41.75,1,1,0
1,200,45.3125,1,0,0
1,200,38.375,1,1,0
1,200,38.375,1,0,0
1,200,49.0625,4,0,0
1,90,30.625,1,0,0
1,200,50,2,0,0
1,200,43.0625,2,1,0
1,200,42.25,1,0,0
1,200,47.625,1,0,0
1,200,45.9375,1,0,0
1,200,45.8125,1,0,1
1,184,49,4,0,0
1,200,49.0625,2,0,0
1,200,41.4375,1,1,0
1,200,47.75,2,0,0
1,154,47.125,2,0,0
1,200,50,2,1,0
1,200,44.3125,1,0,0
1,200,44.8125,1,0,1
1,184,43.4375,1,1,0
1,200,39.5625,2,1,0
1,200,44.25,1,0,0
1,200,49.5,3,0,0
1,200,44.375,1,0,0
1,200,44,2,0,0
1,200,45.3125,1,1,0
1,200,42.5625,3,1,0
1,200,48.625,3,0,0
1,200,42.25,1,1,0
1,122,45.125,4,1,0
1,200,43.4375,1,1,0
1,200,46.4375,2,1,0
1,200,49.3125,2,0,0
1,200,47.25,2,0,0
1,185,42.4375,2,2,0
1,200,45.875,1,0,0
1,200,49.0625,2,1,0
1,200,44.8125,1,0,0
1,200,45,1,2,0
1,200,45.25,1,0,0
1,137,43.6875,4,1,0
1,200,48.3125,1,0,0
1,200,47.8125,3,2,1
1,200,44.875,1,2,0
1,200,48.25,2,1,0
1,200,40.625,1,0,0
1,200,45,2,0,0
1,200,46.6875,2,0,0
1,154,40.375,2,0,0
1,200,43.25,1,1,0
1,200,44.0625,1,0,0
1,200,46.4375,2,0,0
1,200,48.0625,1,1,0
1,200,44.0625,1,0,0
1,171,35.6875,1,0,0
1,200,50,3,0,0
1,168,41.3125,1,0,0
1,200,50,2,0,0
1,200,50,4,0,0
1,200,43.75,1,0,0
1,200,43.875,1,0,0
1,200,47.5625,3,1,0
1,200,37.5,1,0,0
1,200,45.875,1,0,0
1,200,46.875,1,1,0
1,169,47.5,2,0,0
1,200,44.25,2,0,0
1,200,46.25,1,0,0
1,200,46.8125,1,1,0
1,185,39.5,1,1,0
1,200,48.5,1,0,0
1,184,45.8125,1,0,0
1,200,47.8125,1,1,0
1,200,45.75,2,1,0
1,172,48.25,2,0,0
1,200,45,1,0,0
1,168,42.375,1,0,0
1,200,46.125,2,0,0
1,152,40.875,1,0,0
1,200,43,2,1,0
1,200,45,1,0,0
1,200,45.25,1,1,0
1,200,47.125,2,0,0
1,138,37.5625,1,0,0
1,200,45.6875,1,1,0
1,200,42.375,1,1,0
1,200,39.8125,1,1,1
1,200,47.0625,3,0,0
1,200,44.8125,2,0,0
1,154,36.6875,1,1,1
1,200,43.8125,2,2,0
1,200,45.125,1,1,1
1,200,46.5625,2,0,0
1,200,50,1,0,1
1,200,49.5625,3,0,1
1,200,38.5,1,0,0
1,200,44.25,1,0,0
1,200,46.9375,2,0,0
1,200,45.9375,1,0,0
1,200,43.9375,2,0,0
1,200,44.1875,1,0,0
1,200,46.875,1,0,0
1,200,49.0625,1,0,0
1,200,43.1875,1,0,0
1,200,45.9375,2,0,0
1,200,44.4375,1,1,0
1,200,44.1875,1,1,0
1,200,42.875,1,1,0
1,200,44.625,1,0,0
1,200,40.625,1,1,0
1,200,48.375,1,1,0
1,162,35.125,0,0,0
1,200,45.375,1,1,0
1,200,43.875,1,1,0
1,200,43.625,2,0,0
1,200,45.3125,2,0,0
1,200,42.875,1,0,0
1,200,45.3125,1,1,0
1,200,46.25,1,0,0
1,200,45.1875,1,0,0
1,200,38.4375,1,1,0
1,200,47.375,1,0,0
1,200,39.5,1,1,0
1,64,29,1,0,0
1,200,38.375,1,0,0
1,200,47.375,3,0,1
1,200,48.0625,3,0,0
1,200,47.125,2,0,1
1,200,49.0625,2,1,0
1,200,46.875,1,0,0
1,200,40.5625,1,0,0
1,169,48.0625,2,0,0
1,200,46.8125,1,0,0
1,200,49,3,1,0
1,200,50,3,0,0
1,200,47.125,3,0,0
1,200,49.0625,2,0,0
1,185,49.0625,2,1,0
1,200,46.6875,1,0,1
1,185,36.5625,1,0,0
1,200,49.0625,3,0,1
1,200,38.1875,1,0,1
1,185,48.3125,1,0,0
1,200,45.8125,1,2,0
1,200,44.375,1,0,0
1,200,44.3125,1,0,0
1,200,41.0625,1,0,0
1,200,43.3125,1,0,0
1,200,46.125,1,1,1
1,200,45.6875,1,1,0
1,200,47.25,1,1,0
1,200,45.0625,1,0,0
1,200,41.125,1,0,0
1,200,42.8125,2,0,0
1,200,42.0625,1,1,1
1,200,40.4375,1,1,0
1,200,49.25,1,1,0
1,200,39.4375,1,0,0
1,200,42.25,1,0,0
1,200,49.0625,1,0,0
1,200,43.3125,1,0,0
1,200,43.875,1,0,0
1,200,47.4375,3,1,0
1,185,47.0625,1,1,0
1,200,45.25,2,0,0
1,200,44.875,2,3,0
1,200,44.5,1,0,0
1,200,40.3125,2,1,0
1,200,40.625,1,0,0
1,200,48.0625,1,1,0
1,200,47.875,1,0,0
1,200,47.75,3,0,0
1,200,50,2,0,0
1,200,50,2,0,0
1,200,43.5625,1,0,0
1,200,45.3125,1,1,0
1,185,45.1875,1,0,0
1,200,45.9375,2,1,0
1,200,43.4375,1,0,0
1,200,42.375,1,1,0
1,200,39.1875,1,0,0
1,200,46.75,1,0,0
1,200,42.625,2,0,1
1,200,44.125,2,0,0
1,200,46.8125,1,0,0
1,200,38.5625,1,0,0
1,200,48.75,2,0,0
1,200,50,4,0,0
1,200,42.3125,1,0,1
1,200,41.5,1,0,1
1,185,42.4375,1,1,1
1,200,47,2,0,0
1,200,44.875,2,0,0
1,200,50,2,1,1
1,200,41.4375,1,0,0
1,184,44.875,1,0,0
1,200,40.625,2,2,0
1,200,41.625,1,1,0
1,200,42.9375,1,0,0
1,200,46.8125,1,1,0
1,200,47.5,3,0,0
1,200,37.5625,1,1,0
1,200,44.1875,1,0,0
1,200,46.75,1,0,0
1,200,46.5,2,0,0
1,200,45.9375,1,1,0
1,200,50,1,1,0
1,200,43.3125,1,0,0
1,200,44.1875,1,0,0
1,200,46.4375,1,0,0
1,200,44.5,1,0,0
1,200,44.8125,1,0,0
1,200,43.4375,1,1,0
1,200,50,2,1,0
1,200,39.4375,1,0,1
1,200,41.5625,1,0,0
1,200,43.5,1,0,0
1,200,49,2,1,1
1,184,41.1875,1,0,0
1,169,43.25,1,0,1
1,200,45.3125,1,0,0
1,200,45.9375,1,0,1
1,200,48.4375,1,0,0
1,200,47.875,1,0,1
1,200,41.0625,1,1,0
1,124,32.75,1,0,1
1,200,44.9375,1,0,0
1,200,43.4375,1,0,0
1,200,37.5,1,1,0
1,0,30.125,1,0,0
1,46,27.875,1,0,0
1,169,39.5625,1,0,0
1,200,39.375,1,1,0
1,200,45.1875,1,0,0
1,200,47.0625,2,0,0
1,200,42.125,2,0,0
1,200,44.1875,1,0,0
1,200,47.1875,2,1,0
1,200,43.4375,2,2,0
1,200,46.75,1,0,0
1,200,50,1,1,1
1,200,44.9375,1,0,0
1,200,42.3125,1,0,0
1,200,44.75,1,0,0
1,200,49.0625,1,1,0
1,200,46.75,1,2,0
1,200,42,1,1,0
1,200,46.0625,3,0,0
1,200,46.375,3,1,0
1,200,41.3125,1,0,0
1,200,45.25,1,2,0
1,200,41.3125,1,0,0
1,200,48.1875,2,1,0
1,200,45.875,2,1,0
1,123,45.1875,3,0,0
1,200,47.75,1,0,0
1,200,45.125,1,1,0
1,139,46.1875,1,0,1
1,200,45.125,1,0,0
1,200,47.1875,1,0,0
1,96,31,1,0,0
1,200,43.4375,1,0,0
1,200,42.8125,1,0,0
1,170,41.0625,1,0,0
1,200,41.75,1,0,0
1,200,41.3125,1,0,0
1,200,48.5,2,0,0
1,200,48.125,2,1,0
1,200,46.5625,3,0,1
1,200,41.6875,2,0,1
1,200,47.125,1,0,0
1,200,49.0625,1,0,0
1,200,44.9375,1,0,0
1,200,46.9375,1,0,0
1,184,41.375,1,1,0
1,200,42.5625,1,1,0
1,200,46.375,3,0,0
1,200,44.375,1,0,1
1,138,33.625,1,0,0
1,200,50,3,0,0
1,184,37.125,1,0,1
1,200,49.0625,2,1,1
1,200,48.375,1,1,0
1,200,45.5,1,1,0
1,200,45.9375,2,1,0
1,200,45,1,1,1
1,200,39.4375,1,0,0
1,200,42,1,0,0
1,200,43.5625,1,1,0
1,200,47.1875,1,0,0
1,200,43.0625,1,0,0
1,185,48.0625,3,0,0
1,200,46.5,2,1,0
1,200,42.875,1,0,0
1,184,39.4375,1,0,0
1,170,44.5,1,0,0
1,200,47.5,3,0,0
1,200,40.4375,1,2,1
1,200,49,2,0,0
1,200,42.3125,1,0,0
1,200,47,1,0,0
1,200,47.0625,3,0,0
1,200,44.9375,2,1,0
1,200,45.3125,1,1,0
1,200,46,2,1,0
1,200,46.75,1,1,0
1,200,42.625,1,0,0
1,200,45,2,1,0
1,200,45.5,2,0,0
1,200,44.1875,1,0,0
1,169,48.0625,2,1,0
1,200,46.8125,2,0,0
1,200,49,1,0,0
1,200,42.5625,1,0,0
1,200,49.0625,2,0,0
1,200,46.1875,1,0,0
1,170,47.125,2,1,0
1,200,44.3125,1,0,0
1,200,46.875,1,0,0
1,200,46.5625,2,0,1
1,200,45.3125,1,0,0
1,200,49.0625,2,1,0
1,200,46.125,1,1,0
1,184,44.3125,1,1,0
1,200,45.1875,1,0,1
1,200,45.0625,1,0,0
1,200,46.25,2,0,0
1,200,45,2,0,0
1,200,44.8125,1,0,0
1,200,49,4,0,0
1,200,47.875,2,1,0
1,200,48.0625,1,0,0
1,200,43.8125,1,0,0
1,185,46.125,1,1,0
1,154,39.75,1,0,0
1,184,44.3125,1,1,1
1,200,46.0625,2,0,0
1,200,49.4375,2,0,0
1,200,46.1875,2,0,1
1,184,45.8125,1,1,0
1,170,40.125,1,0,1
1,200,44.125,3,0,0
1,106,33.1875,2,1,0
1,200,49.0625,2,0,0
1,200,44.1875,1,1,0
1,200,43.375,1,0,0
1,200,50,1,0,0
1,200,43.3125,1,0,0
1,200,47.5,2,2,0
1,200,42.375,1,0,0
1,200,45.25,1,0,0
1,200,48.875,1,1,0
1,200,46.9375,1,0,0
1,200,48.25,1,1,1
1,200,45.9375,1,1,0
1,200,41.4375,1,1,0
1,200,48.6875,1,0,0
1,200,45.9375,1,1,0
1,200,46.4375,1,1,1
1,200,44.875,2,0,0
1,200,42.3125,1,0,0
1,200,43.9375,1,1,1
1,200,47.1875,1,0,0
1,170,44.5,1,3,0
1,200,50,1,0,0
1,200,45.4375,2,3,0
1,200,39.3125,1,1,0
1,55,28.4375,1,0,0
1,200,46.125,1,0,1
1,200,45,1,0,0
1,184,39.8125,1,1,0
1,200,46.6875,1,1,1
1,200,42.4375,1,1,0
1,200,50,3,0,0
1,200,41,1,1,0
1,169,39.25,1,0,1
1,200,47.25,2,0,0
1,200,46.4375,3,0,0
1,200,47.875,1,0,0
1,200,44.125,1,0,0
1,200,47.8125,1,2,0
1,200,43.375,1,0,0
1,200,44.125,1,1,0
1,200,41.9375,1,0,0
1,200,48.8125,1,3,1
1,200,48.8125,1,0,0
1,200,40.5625,1,0,0
1,200,46.75,2,0,0
1,200,43.5625,1,2,0
1,200,42.125,3,2,1
1,200,45.875,1,0,0
1,200,46.875,1,0,0
1,200,45.5625,2,3,0
1,200,46.875,1,0,0
1,200,41.125,1,0,0
1,200,49,2,0,0
1,200,46.4375,3,1,0
1,200,48.5,2,0,0
1,200,47.8125,2,0,0
1,200,45.8125,1,0,0
1,200,44.9375,1,0,0
1,200,47.1875,3,1,0
1,200,47.0625,1,2,0
1,200,45.875,2,0,0
1,184,41.0625,1,0,0
1,200,44.3125,1,2,1
1,200,44.3125,1,1,0
1,200,45.5,2,1,1
1,200,44.3125,1,0,0
1,200,48.0625,1,0,0
1,200,50,2,1,0
1,200,44,1,0,0
1,200,49,1,0,0
1,200,46.125,3,0,0
1,200,45.9375,2,0,0
1,200,43.8125,2,0,0
1,200,44.875,1,0,0
1,148,34.25,0,0,0
1,200,46.125,1,0,0
1,155,47.1875,2,0,0
1,154,44.4375,2,0,0
1,136,46,2,0,0
1,117,32.3125,0,1,0
1,200,43.0625,2,0,0
1,200,45.9375,1,0,0
1,184,39.5625,1,0,0
1,200,45.875,2,0,0
1,200,45,2,0,0
1,200,43,1,2,0
1,200,45.4375,2,0,0
1,200,43.9375,1,1,0
1,200,44.875,2,0,0
1,200,49.6875,2,1,0
1,184,36.5,1,0,0
1,169,44.375,1,0,0
1,118,32.375,0,0,0
1,200,50,3,0,1
1,200,48.6875,3,0,0
1,200,44.5,1,1,0
1,200,42.5,1,0,0
1,200,48.8125,2,1,0
1,200,46.625,1,1,0
1,200,42.875,2,0,0
1,200,49,2,0,0
1,200,48.8125,2,0,0
1,200,45.875,1,0,0
1,200,45.3125,1,1,1
1,200,46.25,2,0,1
1,139,44.4375,1,0,0
1,200,39.5,1,1,0
1,200,49,1,0,0
1,184,40.5,1,0,0
1,200,49.4375,2,0,0
1,184,49,2,0,0
1,200,45.625,2,1,0
1,200,45.6875,2,0,0
1,200,44.4375,1,0,0
1,200,45.375,1,1,0
1,200,43.4375,1,0,0
1,185,43.9375,2,0,0
1,200,47.0625,2,0,0
1,200,42.4375,1,0,0
1,2,25.125,1,0,0
1,200,42,1,0,0
1,200,45.875,1,0,0
1,184,46.0625,2,0,1
1,200,41.5625,1,1,1
1,200,48.9375,1,1,0
1,200,43.25,1,1,0
1,200,50,3,1,0
1,200,42.625,1,0,0
1,200,38.4375,1,1,0
1,200,40.875,1,0,0
1,200,45.625,2,0,0
1,200,47,1,1,0
1,200,48.0625,2,1,0
1,200,49.1875,1,1,1
1,200,50,3,0,0
1,184,42.875,2,0,0
1,200,45.8125,1,0,0
1,200,42.375,1,0,0
1,200,49.0625,2,0,0
1,200,45.875,1,0,0
1,200,43.1875,1,0,0
1,200,47.0625,1,0,1
1,200,38.3125,1,1,0
1,200,45,1,1,0
1,200,46.125,1,0,0
1,200,45.1875,1,1,0
1,200,45.875,1,0,0
1,200,44.25,1,0,0
1,169,35.5625,1,0,0
1,200,49.0625,1,1,0
1,200,48.3125,2,0,0
1,200,44.3125,1,0,0
1,200,46.9375,1,0,0
1,200,46.4375,2,0,0
1,185,36.625,1,0,0
1,122,45.125,4,0,0
1,200,50,5,1,0
1,200,49.8125,4,1,0
1,200,42,1,1,0
1,200,48.6875,2,0,0
1,200,46.0625,1,0,0
1,200,45.25,1,1,1
1,200,44.8125,1,0,0
1,200,42.25,1,0,0
1,200,50,2,1,0
1,153,47.0625,4,0,0
1,117,32.3125,1,0,0
1,200,42.9375,2,0,0
1,200,44.3125,1,2,0
1,200,47.0625,2,0,0
1,200,43.875,1,1,0
1,200,50,3,0,0
1,200,45.6875,1,0,0
1,200,42.3125,1,1,0
1,200,42.75,2,1,0
1,200,42.4375,2,0,0
1,200,42.4375,1,1,0
1,133,33.3125,1,0,0
1,200,49.0625,3,2,0
1,200,48.625,1,0,0
1,200,45.5,2,1,0
